Time,R1,R2,N1,N2
502,-3.581130235,-7.434595741,1.281030979,1.321880183
503,-0.832479517,-0.763794624,0.512412392,0.462658064
504,0.700547926,0.56784975,0.920482734,0.161930322
505,0.205627081,0.31072625,1.071916185,0.056675613
506,-0.555501045,0.397369614,0.428766474,0.019836464
507,0.850295344,0.05800261,0.17150659,0.006942763
508,0.299563326,0.011026068,0.769150562,0.570279717
509,0.978398551,1.302443543,0.513287306,0.510324151
510,0.800270686,0.67417874,0.205314922,0.575983067
511,0.518429235,0.65223021,0.932421313,0.259596683
512,0.36626981,1.092086597,0.672531851,0.101884907
513,0.450231857,0.140815457,1.247411291,1.33810326
514,-0.590991064,-0.641570304,1.299235203,1.142514881
515,-0.504581152,-0.141995927,1.038123316,1.052110419
516,-0.280706205,-0.399500192,0.781519137,1.460325244
517,0.315352987,-0.911139557,0.762839512,0.651929292
518,0.596489643,0.63466247,0.305135805,0.228175252
519,0.695258976,0.489209317,0.122054322,0.079861338
520,0.43057462,0.263172189,0.048821729,0.027951468
521,0.194582022,0.102539862,0.334881678,0.009783014
522,1.196436738,0.049870412,0.730442315,0.638086525
523,0.980569788,1.081560991,0.987435902,0.712539601
524,0.028436304,0.363658523,0.82554898,0.51256105
525,0.359657556,0.493767472,0.524801614,0.28193623
526,1.129742628,0.842298943,1.406357383,0.148548092
527,-2.937738567,0.616317391,1.543112741,1.133552823
528,-2.19258211,-0.317099614,0.6456814,0.760402011
529,1.317094134,1.0228166,0.617930116,0.759908175
530,0.559300748,0.337565563,1.376914674,1.108266804
531,-1.289647508,-0.235671158,0.55076587,1.004210772
532,0.751607233,-0.010675573,0.220306348,0.35147377
533,1.086660261,1.439675263,1.405216673,1.145832419
534,-3.841590096,-1.143776899,1.121387417,0.73860691
535,-0.367516049,0.420636326,0.448554967,0.258512418
536,0.516076915,0.302584422,0.93102922,0.090479346
537,0.14484282,0.143206681,1.459071949,1.471343034
538,-0.682120012,-0.446627844,0.58362878,0.514970062
539,0.531064622,0.417809773,0.233451512,0.600875847
540,0.313653205,0.304473937,0.60945752,0.512890969
541,0.637659772,0.539061685,0.388625828,0.32271852
542,1.259931899,1.10724595,0.155450331,0.112951482
543,0.308471384,0.183485799,0.593244755,0.457342792
544,1.139051472,1.08705964,0.550951107,0.464543914
545,0.796855591,0.675666532,0.858040215,0.701652055
546,0.460185292,0.694120954,1.603147985,1.352824169
547,-3.223204658,-1.353406543,0.949730578,0.656974258
548,0.163506902,0.660967935,1.518943703,1.317000631
549,-2.535192514,-1.132004074,1.404433072,1.136616753
550,-1.43517766,-0.31140893,1.02195852,1.091936818
551,-0.056626764,-0.200994575,0.408783408,0.382177886
552,0.899353519,0.76825928,0.327020265,0.794730195
553,0.505933184,0.290707362,0.130808106,0.278155568
554,0.56439051,0.936555886,0.052323242,0.097354449
555,0.275685552,0.472294148,0.020929297,0.034074057
556,0.058461943,0.076827017,0.907725238,0.7801852
557,0.18968731,0.299931036,0.869023279,0.563772182
558,0.291512307,0.501616508,0.911999821,1.133876149
559,0.366275509,-0.637450412,0.64048548,0.8691508
560,0.87475911,0.379717182,0.314656135,0.381029797
561,1.210977747,1.283463656,0.315549764,0.433291465
562,0.644022339,0.605716616,0.417732213,0.65326852
563,0.990015737,0.824379758,0.533368394,0.228643982
564,1.294636843,0.872194656,1.088106468,0.459742576
565,-0.282386384,0.60337427,1.646220334,1.444373558
566,-4.413511066,-2.392422577,1.302510473,1.111247361
567,-1.294316812,-0.344163462,1.511019926,1.213316334
568,-1.977663101,-0.527921219,1.899044813,1.296855373
569,-6.031603266,-1.173808726,0.759617925,1.05727365
570,0.706666755,-0.206921013,0.30384717,0.370045777
571,1.103062849,1.156460056,0.121538868,0.129516022
572,0.464399496,0.445828049,0.048615547,0.045330608
573,0.091357585,0.063793565,0.019446219,0.015865713
574,0.050815957,0.033469287,0.714445243,0.005552999
575,0.756583937,0.017890535,1.388840946,1.158403606
576,-2.200078337,-0.668586532,1.019935874,0.851269311
577,-0.117060586,0.710781875,0.499331934,0.361737824
578,0.894407421,0.715161024,0.250548731,0.160077525
579,0.626883278,0.381965394,0.856803429,0.073917669
580,0.701001787,0.380666894,0.342721372,0.025871184
581,0.856208432,0.08419946,0.137088549,0.71983679
582,0.362885352,0.515422395,0.94924284,0.9671039
583,0.185605485,0.108088219,1.006580414,0.720451759
584,-0.013792548,0.317143484,1.103633953,0.632825009
585,-0.354259317,0.601056141,1.297662014,0.305688214
586,-0.840339367,0.353029475,0.881950157,0.622413269
587,0.25531303,0.454010168,0.538385548,0.325932863
588,0.813876971,0.609297469,0.215354219,0.431219986
589,0.810607178,1.096195679,0.086141688,0.751983136
590,0.294207294,0.610107565,0.034456675,0.616223572
591,0.137492074,0.87724898,0.2690957,0.669688418
592,0.695749396,0.675568126,0.921515251,0.843688416
593,0.265424328,0.421701369,1.179213278,1.391486624
594,-0.392743528,-0.744122927,0.765892605,1.097127884
595,0.746170812,-0.398736364,0.443849116,1.261243739
596,0.729868214,-0.804231528,0.873289043,1.117003434
597,0.299624672,-0.285775806,0.614739945,0.812652571
598,0.977435452,0.563795488,0.245895978,0.2844284
599,0.427853181,0.364360898,0.844529203,0.09954994
600,0.456941303,0.268233112,1.067679895,0.034842479
601,-0.267972808,0.10894576,0.72669663,0.012194868
602,0.62717389,0.031922822,1.268114104,0.568063692
603,-2.550546243,1.917680983,0.935098822,0.56318319
604,0.11729878,0.352934318,0.830980832,0.465347229
605,0.693325676,1.152464237,0.332392333,0.27181729
606,0.984657132,0.802461018,0.760130823,0.127058873
607,0.354037114,0.160043509,0.304052329,1.962151589
608,0.82766455,-6.537375882,0.238919711,1.039687374
609,0.745209239,-0.151466107,0.78889356,1.516354818
610,0.801663896,-3.51443258,1.300214556,1.333185205
611,-2.039586029,-2.209077103,0.874122936,0.626658331
612,0.477202991,0.921792001,1.177313724,0.219330416
613,-0.831129899,0.606212184,1.216134729,0.076765645
614,-0.872686306,0.199955965,1.288117787,0.026867976
615,-1.155954252,0.068106893,0.515247115,0.009403792
616,0.463884096,0.01271473,0.683301837,0.925083328
617,0.524571622,0.131964849,0.273320735,0.929991349
618,0.675637433,0.189351683,0.109328294,0.525452937
619,0.467674655,1.116081038,0.043731318,0.252015421
620,0.411379711,2.067394395,0.481376623,0.100920128
621,0.916449556,0.29023917,0.717122271,0.167286893
622,0.549371831,0.304660358,0.962486341,0.247902096
623,0.105492331,0.448349091,0.852669192,1.202846771
624,0.400780149,-0.654913719,0.752447388,2.488390765
625,0.748139535,-13.25714012,1.217428511,1.161175938
626,-0.71314608,-0.406665204,1.036343235,0.711071937
627,-0.150266137,0.72926651,0.520029625,0.697224269
628,0.681637672,0.466549789,0.608791999,0.244028494
629,0.850576169,0.570173798,0.991656335,0.085409973
630,0.047585923,0.437976913,0.396662534,0.029893491
631,0.675418525,0.066780708,0.158665014,0.739729232
632,0.43016368,0.523291044,0.745103678,0.72545502
633,0.923951003,0.905889936,1.14861764,0.824083055
634,-0.31563958,0.196777883,0.507032979,0.726405982
635,0.906411419,0.626095717,0.878231716,0.321022801
636,0.556937909,1.079533254,0.781456367,0.635649024
637,0.586456434,0.681544168,1.23653355,1.128367094
638,-0.773691858,-0.307614247,0.49461342,0.591706366
639,1.644256746,1.602117985,1.104256786,0.833192945
640,-0.353152906,0.355190279,0.998640624,1.371150785
641,0.004477874,-1.424147313,0.985912683,1.161446942
642,0.099035525,-1.375466922,0.394365073,0.40650643
643,0.96598752,0.871117506,1.802002775,1.744395236
644,-6.896032212,-5.764996223,0.72080111,0.965728612
645,1.057491529,0.165762812,0.292798318,0.338005014
646,1.026365806,1.04179277,0.216154853,0.118301755
647,0.351398219,0.163430133,1.052449461,0.91252312
648,-0.08557923,0.086933145,0.420979784,0.319383092
649,0.72646405,0.535863542,1.225883443,0.277546894
650,-0.953806481,0.59233856,1.516719183,1.138934183
651,-4.28091302,-0.831848321,0.958085892,0.562057097
652,0.172809275,0.960431731,0.383234357,0.283653129
653,1.223590713,0.998828684,0.879757792,0.635142137
654,0.292527256,0.520227236,0.351903117,0.814638308
655,1.233056944,0.783701232,0.140761247,0.285123408
656,0.54509312,0.842600535,0.229113774,1.060224924
657,0.905746652,-0.31020332,1.315236222,1.369907407
658,-1.286621049,-1.313903045,0.818621745,0.999694828
659,1.191601459,0.002594212,1.560505643,1.133594422
660,-4.231506305,-0.68402773,1.169295377,1.239358582
661,-0.343939795,-0.372522887,1.373464803,0.433775504
662,-0.717989143,0.235414177,0.549385921,0.151821426
663,1.116186828,0.532603768,1.411355827,0.055731711
664,-1.669497369,0.124058876,0.564542331,0.019506099
665,0.758722407,0.049252864,0.225816932,0.006827135
666,0.565877875,0.018532418,0.090326773,0.237803674
667,0.155717342,0.25371425,1.152317537,0.615835054
668,-0.593791687,0.683341489,0.460927015,0.339601145
669,0.562635693,0.392171022,0.943093213,0.168113265
670,0.149214628,0.316080481,0.94311516,0.077372061
671,0.08494486,0.079817143,0.532963406,0.280794472
672,1.380316499,1.081857722,0.213185362,0.781619554
673,0.519075491,0.441037643,0.647909838,0.665737866
674,0.725758712,0.595231339,0.408378563,0.549088734
675,0.40216869,0.294697192,0.248296286,0.2719982
676,0.820454873,0.793434927,1.479635013,1.177057092
677,-4.792939679,-1.428390875,1.110929496,0.853007625
678,-0.466140305,0.416382264,1.170130511,0.893784008
679,-0.641575274,0.258063736,0.870220895,0.607521595
680,0.455865627,0.858808427,1.168543231,1.006067485
681,-0.867776932,-0.024531067,0.467417292,0.35212362
682,0.379207372,0.243043539,0.186966917,0.539625531
683,0.719633511,1.092112353,0.074786767,0.446932672
684,0.107286452,0.269236275,0.485780334,1.015234862
685,0.663314223,-0.033005326,0.194312134,0.355332202
686,0.759735289,1.038677193,0.456932226,0.36740981
687,0.985873829,0.820697676,0.902406401,1.220705786
688,0.391210381,-1.093764731,0.468249012,0.696483301
689,0.580016972,0.382981957,0.850613827,0.243769155
690,0.271187064,0.299351479,1.09998082,1.123996397
691,-0.496824319,-0.577851029,1.425866157,1.214096415
692,-3.696488409,-1.564678092,0.961556843,0.424933745
693,0.152361002,0.903450749,0.96463971,0.531708768
694,0.105920051,0.646140531,0.657042948,0.485449548
695,0.814686157,0.783941621,0.262817179,0.169907342
696,0.373449163,0.201654303,0.105126872,0.05946757
697,0.230046961,0.107670365,0.194411751,0.924264399
698,0.401240881,0.142831447,0.183684751,0.969633071
699,0.360812719,0.055553629,0.888160058,1.123313196
700,0.226778858,-0.244719743,0.728713186,0.594813922
701,0.686472737,0.719198417,0.521532235,0.315855238
702,0.982861032,0.754830675,0.609853775,0.25338078
703,0.695256973,0.454991963,0.604754229,0.144236903
704,0.617032452,0.254256974,0.468680549,0.050482916
705,1.276732002,0.232807354,0.873944957,0.736867438
706,0.256295617,0.350712027,1.332439015,1.012734279
707,-3.01251831,-0.089165823,1.228232579,0.809448961
708,-0.509007513,0.204667473,1.108325483,0.53756411
709,-0.554511639,1.059591081,1.720062195,0.420954793
710,-2.306744747,0.333864514,0.944320495,0.498046204
711,0.127180466,0.474740217,0.377728198,0.174316171
712,0.740990207,0.380612668,0.151091279,0.265678133
713,0.38152029,0.479765965,0.060436512,1.152578428
714,0.216968306,-0.591415495,0.024174605,0.737266963
715,0.056328642,0.361953096,0.136850307,0.732783654
716,0.489089104,0.728072307,0.79573033,0.637086947
717,1.067924503,1.531018163,0.699812422,0.702746396
718,1.007413125,0.933217583,0.496893275,0.245961239
719,1.041725984,0.695126378,0.255085952,0.44803953
720,0.628655538,0.694648279,0.591123485,0.884886143
721,0.475221971,0.149301191,1.304373897,1.840728313
722,-1.008296677,-3.12344967,1.529162684,1.577472492
723,-3.730348434,-3.873841296,1.653391058,1.24724175
724,-2.572727051,-0.574307163,1.290011961,1.131182892
725,-0.710490634,-0.208262713,0.991226755,0.545215203
726,0.030293389,0.74286132,0.396490702,0.190825321
727,0.36570365,0.165180698,0.158596281,0.066788862
728,0.361926422,0.136569319,0.063438512,0.023376102
729,0.31041676,0.113523269,0.025375405,0.008181636
730,0.055010662,0.013876615,0.040443551,0.745724892
731,0.122603131,0.502776868,0.381881071,0.42618441
732,1.381128484,1.400966958,0.51467885,0.285733863
733,0.383681302,0.219706927,0.5162883,0.213530121
734,0.889578634,0.517355038,0.261525982,0.088612158
735,0.577711497,0.20000384,0.227213524,0.533791123
736,0.806777428,1.053883372,1.472013894,1.587793851
737,-2.64826046,-3.128976251,0.97248686,0.775434775
738,0.086446006,0.474848063,1.278573378,0.788757209
739,-0.999229677,0.38083856,1.089140849,0.476068863
740,-0.329745771,0.723990092,1.242433768,1.220507474
741,-0.671631166,-0.461646947,0.496973507,0.427177616
742,0.584092831,0.444980827,0.285235409,0.624360229
743,1.141254815,1.271284055,0.114094163,0.59936464
744,0.349809045,0.713560918,0.045637665,0.933767716
745,0.148281421,0.180047349,0.018255066,0.326818701
746,0.057024512,0.588577861,0.591394858,0.559367372
747,0.544412784,0.428275339,1.377812758,1.467062635
748,-2.795712353,-3.526723957,0.900934148,1.22703284
749,0.41544545,-1.199034555,0.508655081,0.609508843
750,0.508004291,0.363645926,0.260486544,0.801905956
751,0.397421427,0.247263688,0.648607401,0.708942424
752,0.875314877,0.698381507,0.259442961,0.248129848
753,1.193377314,1.151619938,0.519222634,0.086845447
754,0.697943953,0.180493098,0.715693344,0.394041832
755,1.071408894,1.198952928,0.683698765,0.385178329
756,0.65257181,0.592932015,1.148794383,0.833193922
757,-0.508045082,0.341440735,1.652895067,1.443237811
758,-1.908739094,-0.821415093,1.359101979,0.685626331
759,-2.733574787,1.169164588,1.615049685,1.438922144
760,-5.156376125,-3.115308213,1.298591684,1.096554765
761,-1.625782056,-0.399907588,0.519436674,0.725234903
762,1.372556108,1.056244495,0.207774669,0.253832216
763,0.5874725,0.58489999,0.083109868,1.258005864
764,0.245609913,-0.882414934,0.033243947,0.440302052
765,0.151605927,1.078520494,0.013297579,0.154105718
766,0.018348108,0.124793251,1.377875139,1.110181497
767,-0.374987641,-0.051090684,1.138622556,0.973463514
768,-0.794351376,0.122582199,0.701058935,0.34071223
769,0.479136572,0.397536829,0.432029501,1.197769774
770,0.61491284,-0.47018292,0.191159908,0.544012672
771,0.327869609,0.399603695,0.076463963,0.190404435
772,0.172959165,0.297339048,0.030585585,0.189223751
773,0.049048361,0.181192433,0.491370807,0.463765142
774,0.652225061,0.519280854,0.811461163,0.1623178
775,0.560703054,0.434051728,0.652454074,0.456414925
776,0.506581895,0.426581839,0.433940794,0.457084272
777,1.458717411,1.448247689,0.222624678,0.341171928
778,0.621633098,0.69971887,0.741274932,0.638691029
779,0.823233784,0.897566983,0.857213027,0.657593588
780,0.172249953,0.21726625,0.849467106,0.656739595
781,0.443295186,0.671314943,1.798504254,1.678106548
782,-9.007956914,-7.110990072,1.3410348,1.287056162
783,-1.216885201,-0.790393861,1.359647704,1.34803664
784,-1.051824439,-0.769381493,0.716109034,0.689079074
785,0.80439876,0.752680137,0.729738799,0.912492619
786,0.476538159,0.151433804,0.29189552,0.319372417
787,0.485260587,0.39768148,0.116758208,0.111780346
788,0.240381983,0.180019702,0.046703283,0.039123121
789,0.211016716,0.165498297,0.823080074,0.766373229
790,0.24429027,0.215197739,0.805770189,0.419664434
791,0.798734442,1.176091521,0.807568662,0.544564032
792,0.924415179,1.450462984,0.563409448,0.370617113
793,1.499333729,1.406390165,0.436380495,0.295214287
794,0.48322986,0.304675893,0.418842468,0.318522739
795,1.27219183,1.079859974,0.966271429,1.28757448
796,0.06485675,-0.55094842,1.310923751,1.901114052
797,-0.872129523,-2.79087646,2.023703229,2.071780083
798,-8.147553905,-7.741905627,1.292711152,1.029798922
799,-1.464015091,-0.104827343,1.789276291,1.440289597
800,-4.087033042,-1.506887951,0.780567266,0.504101359
801,0.578533876,0.720605711,0.312226906,0.176435476
802,0.916522451,0.561156051,0.124890763,0.061752416
803,0.801699656,0.440312391,0.049956305,0.021613346
804,0.194925675,0.077833592,0.019982522,0.007564671
805,0.053894734,0.016752732,0.586526885,0.723253346
806,1.064961968,0.801008381,1.151133205,0.814294722
807,-0.913625071,0.756788704,1.262152938,0.725315544
808,-0.812536824,0.385564553,0.699786851,0.331694033
809,0.965511826,0.939033835,0.333809474,0.132845643
810,0.73823777,0.324962518,1.198485758,0.847504356
811,-1.38416209,0.735268377,0.479394303,1.053415228
812,1.059246999,-0.215786668,0.191757721,0.754259882
813,0.377047244,0.354518873,1.042214915,1.203024794
814,-0.110170543,-0.484330842,1.155123736,0.746021196
815,-0.428379124,0.354581575,0.462049494,0.996375796
816,0.681125444,0.008014876,1.244066797,0.348731528
817,-1.216980683,0.810832184,0.874673963,0.476574908
818,0.309422911,0.574556203,0.349869585,0.166801218
819,0.570807818,0.276339202,0.139947834,0.412962001
820,0.521945898,0.955014696,0.737104578,0.152551577
821,1.014625006,0.644595649,0.294841831,0.864225236
822,0.446620741,0.192105884,0.427359643,0.877035035
823,0.456457001,0.147985599,0.741751676,0.583301464
824,0.918502597,1.085703088,0.818646568,1.159170208
825,0.769399258,-0.908210515,1.342083633,1.050305221
826,-1.606116353,-0.159138626,0.983454195,0.559712711
827,0.048220354,0.603187541,0.849838679,0.343885048
828,0.397383444,0.587560819,1.258438069,1.206062855
829,-0.885969122,-0.547549108,1.272774486,0.422121999
830,-1.866403711,1.257050522,0.509109794,0.1477427
831,1.290436721,0.616976303,0.251864272,0.654897486
832,0.485664792,0.46464806,0.498129152,0.816774939
833,1.099598363,0.600106155,0.199251661,0.285871229
834,0.365383613,0.362056561,0.079700664,1.357105452
835,0.237790205,-1.32717845,1.322316986,1.091963212
836,-1.116618908,-0.210715024,1.014591587,0.846835184
837,-0.069224489,0.561443404,1.505434997,0.896498469
838,-2.445915835,0.251422807,0.967557612,0.675831025
839,0.119506942,0.733465237,0.62481325,0.236540859
840,0.734223793,0.473691933,0.2499253,0.082789301
841,1.213342885,0.493508848,0.09997012,0.59041966
842,0.145198738,0.276891833,0.039988048,0.458069688
843,0.050456218,0.219925411,0.135502161,0.893789628
844,0.550933553,0.413908368,0.788424658,0.786518302
845,0.381564616,0.297347055,1.528712748,0.768790254
846,-3.798934613,0.774416859,0.756683838,0.545968422
847,0.460734797,0.491163615,0.353129753,0.411014359
848,1.032108232,1.003909358,0.692185454,0.557763393
849,1.01987646,1.099424103,0.658438798,0.492564243
850,0.362278621,0.285550552,0.263375519,0.946814344
851,0.681585606,0.152474959,0.566085004,0.822548635
852,0.730762798,0.35902045,1.258542234,1.29180138
853,-0.814372966,-0.747014037,1.523293354,1.551554585
854,-4.356197876,-4.501369942,0.971595962,0.828594657
855,0.115263693,0.533845421,1.070223991,0.442483089
856,-0.179470709,0.461011825,1.158852394,0.513889531
857,-0.357785575,0.360887239,0.463540958,0.179861336
858,0.365028169,0.150043722,0.185416383,0.062951468
859,0.76087221,0.280264753,0.189430246,0.555878435
860,0.402929259,0.519079233,0.075772098,0.655569277
861,0.284985526,0.821588022,0.030308839,0.590336486
862,0.060188084,0.372972866,0.377151704,0.356661492
863,1.10209599,0.997384718,0.911732891,0.405096275
864,0.207265351,0.494989258,0.767622416,0.660862929
865,0.313966803,0.286041848,0.592034492,1.052890047
866,1.183034384,-0.255450184,0.297001881,0.741484383
867,0.646236796,0.495395776,1.220896742,1.256904252
868,-1.081935707,-1.154132325,0.695624048,0.934905747
869,0.521767336,0.118288096,0.592216423,0.61325886
870,0.595009849,0.460889996,1.419920953,0.214640601
871,-1.640793726,0.376117698,1.214205177,0.570519986
872,-0.966639425,0.795989803,0.485682071,0.199681995
873,0.940987644,0.527979831,0.716040165,0.188176794
874,0.994384242,0.699428059,0.881425915,0.526751874
875,0.399534257,0.838848689,0.352570366,0.560480854
876,0.394433393,0.307236851,0.141028146,0.992158102
877,0.340121365,0.0178014,0.997398903,0.875235167
878,0.007971573,0.279660236,1.393343803,1.005760367
879,-1.232243057,-0.010041359,0.956871778,1.190864817
880,0.075837482,-0.306153836,0.777182105,0.724039537
881,0.673426609,0.68690475,0.650994206,0.271215238
882,0.373790436,0.231847282,0.268369255,0.37458557
883,1.358173632,1.654427652,0.107347702,0.131104949
884,0.481872296,0.540036502,0.118776563,0.045886732
885,0.330723743,0.116108336,0.720937234,0.702965106
886,0.507709184,0.418096404,0.66216533,0.477885069
887,0.88200491,0.872681193,1.623039764,1.821687426
888,-3.609136024,-4.622681957,1.131088201,1.177627101
889,-0.342869345,-0.375507273,0.783159024,0.528277821
890,0.404649391,0.464433733,0.820972793,0.602993641
891,0.546705592,0.778498798,1.210394028,1.083728967
892,-1.146594076,-0.374648427,0.484157611,0.379305138
893,0.791565347,0.626774345,0.193663044,0.132756798
894,0.363405746,0.208328587,0.482114609,0.510898612
895,0.517129209,0.390857204,0.739551435,0.957313313
896,0.47185015,0.078841402,0.295820574,0.335059659
897,0.874283316,0.842550682,0.909893577,0.744045225
898,0.326846036,0.675342788,0.727363176,0.468744416
899,0.745253264,0.820286002,0.808074479,0.554917749
900,0.554362524,0.764181782,0.795079941,0.273062614
901,0.656984515,0.714043527,1.192315293,0.938122598
902,-0.824517448,0.180946807,0.803772153,1.003685697
903,0.74362696,-0.016179308,1.066762126,1.171575996
904,-0.431779431,-1.203851329,0.981067374,1.17423338
905,0.032018801,-0.254402062,1.049411464,1.12502521
906,-0.286732554,-0.750852781,0.419764586,0.57470563
907,0.332303604,0.22688562,0.911532794,0.20114697
908,0.248985934,0.414019926,0.364613118,0.07040144
909,1.807115876,0.537077457,0.177864048,0.024640504
910,0.422630594,0.057015286,0.071145619,0.008624176
911,0.405666904,0.052007237,0.360761852,0.229904082
912,0.815029142,0.54009408,0.393290675,0.494486355
913,1.394673383,1.430130086,1.964432146,0.710147681
914,-5.971796018,0.544234886,1.208403453,0.305566974
915,-0.645569538,0.433296409,0.889028285,0.158955678
916,0.571793689,0.756832698,1.170640456,0.595728567
917,-0.597679786,0.596610484,1.862929566,1.638635084
918,-7.318898294,-4.381199596,0.745171826,1.117757166
919,0.479740722,-0.263923953,0.29806873,0.824511417
920,0.404958806,0.207950969,0.691021181,1.045411694
921,0.729961274,-0.138937779,0.276408472,0.962504577
922,0.7366664,0.115925563,0.110563389,0.336876602
923,0.436022133,0.904812402,0.523966077,0.117906811
924,1.30647612,0.5188233,0.614545237,0.249218353
925,0.655764256,0.4206151,0.975779369,0.087226423
926,0.087668368,0.258023363,1.126978148,0.146454811
927,-0.217870869,0.133088068,0.886813392,0.956071586
928,0.394062654,0.14610801,1.661201477,0.853448355
929,-2.790859581,0.252586932,1.320244847,0.719322024
930,-1.152330554,0.445090021,0.615766307,0.509786072
931,0.431411065,0.333341288,0.246306523,0.311513193
932,0.731352125,0.749389313,0.492585263,0.255137628
933,0.920639225,0.610481328,0.197034105,0.341885102
934,0.325672723,0.349241709,0.078813642,0.564749806
935,0.322204599,0.99675683,0.462936521,0.53100372
936,0.799830575,0.675454719,0.916526733,0.935240616
937,0.345815717,0.251293876,1.287249919,0.937815543
938,-1.741655525,0.254750016,0.840572691,0.677477149
939,0.270851326,0.331483536,0.658433676,1.233873832
940,0.488028959,-0.478455039,1.063204046,1.10731056
941,-0.237073045,-0.36168322,0.771097335,0.638852572
942,0.769785456,0.91540408,0.308438934,0.478348416
943,1.193746416,1.35216882,0.394226899,0.498905482
944,0.397553184,0.297596131,0.645719719,0.174616919
945,0.705429057,0.370753605,0.258287887,0.061115922
946,0.407284731,0.092732153,0.873100611,0.936794653
947,0.308390198,0.134009245,1.54298666,1.680046948
948,-4.616436794,-6.071840759,1.014747848,0.885612563
949,-0.030768612,0.157005224,1.111328196,0.680718002
950,-0.250791501,0.330932111,0.851816009,0.330983454
951,0.667691254,1.118264409,0.649116601,0.249853454
952,0.354270125,0.204954906,0.259646641,0.087448709
953,0.400616053,0.125793884,0.103858656,0.187612272
954,0.441917758,0.67250111,0.041543462,0.396596406
955,0.102321322,0.49015796,0.684308639,1.257073152
956,0.681023908,-0.854559737,0.627993581,0.644930509
957,1.542618055,1.525923813,0.651813486,0.351519563
958,0.677473086,0.563064223,0.702643153,0.795532957
959,0.507751542,0.310702831,0.383378583,0.768594495
960,0.475625643,0.268293452,0.834375341,0.269008073
961,1.018702026,1.503641805,1.876368192,1.620076639
962,-10.01677837,-6.052025942,1.428020363,1.130091047
963,-1.633311702,-0.316201738,1.078959687,0.706234697
964,-0.199304927,0.377876084,0.907209517,0.515475596
965,0.31254424,0.810335672,1.381585833,1.684058264
966,-1.365069661,-2.382027049,0.552634333,0.589420392
967,1.471842008,1.416736195,0.221053733,0.206297137
968,0.585425893,0.475882759,0.088421493,0.450080082
969,0.35144445,0.981715864,0.347912837,0.967863701
970,0.798878433,0.094450968,0.139165135,0.338752295
971,0.600847101,1.058410469,1.527508062,1.535299499
972,-2.307887237,-1.92778243,1.196429118,1.013237584
973,-1.022496778,-0.053057526,0.830016097,1.336349018
974,0.839306513,-2.628805899,1.130884871,0.562173124
975,-0.914939112,1.510231552,1.05320105,1.255171062
976,-0.258749789,-1.364930675,0.42128042,0.439309872
977,0.610424556,0.488371329,0.168512168,0.153758455
978,0.69367173,0.604898483,0.906711381,0.053815459
979,0.218413547,0.104924234,0.362684552,1.529066963
980,0.809419025,-2.439580399,0.145073821,0.535173437
981,0.329858421,0.531879783,0.668454084,0.675682032
982,0.457503479,0.341352359,0.961053364,0.841387194
983,0.128868674,0.394014437,0.602834893,0.399409752
984,0.915396274,0.807350534,1.050552983,0.139793413
985,-0.198067592,0.392343016,0.750079614,0.580807477
986,0.6300429,0.697489508,0.757535324,0.544634976
987,0.62532924,0.722025472,0.431882804,0.584636678
988,0.842610031,0.71467449,1.088149396,1.011973371
989,-0.439619456,-0.051151978,0.435259758,0.746533696
990,0.653639022,0.404493133,0.804146803,0.958776302
991,0.417643601,0.084198554,0.946987961,1.057597178
992,0.071571386,-0.05973965,1.221405215,1.084833502
993,-0.693526886,-0.188025044,0.488562086,0.379691726
994,0.769702885,0.605086349,0.849063856,0.537385237
995,0.388699098,0.626427389,0.757269143,0.272283387
996,0.410904018,0.340961594,0.374479044,0.095299185
997,0.431076028,0.116336338,0.149791617,0.033354715
998,0.234103981,0.043444506,0.829619532,0.616760499
999,0.609482478,0.924550176,0.720546911,0.842293563
1000,0.32727897,0.153465996,0.699122782,0.635764341